ZIP CODE,Year,Year,Quarter,time
90024,17,2017,Q1,"2017, Q1"
90018,16,2016,Q4,"2016, Q4"
90005,16,2016,Q3,"2016, Q3"
90027,11,2011,Q2,"2011, Q2"
90021,15,2015,Q4,"2015, Q4"
91423,14,2014,Q1,"2014, Q1"
90017,10,2010,Q1,"2010, Q1"
90291,2,2002,Q1,"2002, Q1"
90305,6,2006,Q3,"2006, Q3"
91405,15,2015,Q2,"2015, Q2"
90065,20,2020,Q3,"2020, Q3"
91403,22,2022,Q3,"2022, Q3"
91402,17,2017,Q3,"2017, Q3"
90220,11,2011,Q1,"2011, Q1"
91352,17,2017,Q2,"2017, Q2"
91601,18,2018,Q2,"2018, Q2"
90011,16,2016,Q1,"2016, Q1"
93552,19,2019,Q3,"2019, Q3"
90037,14,2014,Q3,"2014, Q3"
90013,21,2021,Q3,"2021, Q3"
91107,15,2015,Q1,"2015, Q1"
91402,16,2016,Q2,"2016, Q2"
90041,13,2013,Q1,"2013, Q1"
91406,17,2017,Q3,"2017, Q3"
90018,18,2018,Q1,"2018, Q1"
91367,8,2008,Q2,"2008, Q2"
91606,18,2018,Q3,"2018, Q3"
90037,15,2015,Q2,"2015, Q2"
90067,16,2016,Q2,"2016, Q2"
90028,6,2006,Q4,"2006, Q4"
91303,16,2016,Q4,"2016, Q4"
91342,9,2009,Q1,"2009, Q1"
91040,17,2017,Q2,"2017, Q2"
90049,83,1983,Q1,"1983, Q1"
90021,19,2019,Q3,"2019, Q3"
90023,14,2014,Q2,"2014, Q2"
91101,16,2016,Q1,"2016, Q1"
91356,15,2015,Q1,"2015, Q1"
90660,11,2011,Q4,"2011, Q4"
90062,21,2021,Q3,"2021, Q3"
90249,19,2019,Q4,"2019, Q4"
91601,99,1999,Q1,"1999, Q1"
91356,20,2020,Q3,"2020, Q3"
90241,20,2020,Q3,"2020, Q3"
90037,18,2018,Q1,"2018, Q1"
90024,22,2022,Q3,"2022, Q3"
91367,12,2012,Q3,"2012, Q3"
90045,19,2019,Q4,"2019, Q4"
90057,10,2010,Q3,"2010, Q3"
91801,18,2018,Q1,"2018, Q1"
90301,14,2014,Q3,"2014, Q3"
91324,7,2007,Q2,"2007, Q2"
91303,21,2021,Q3,"2021, Q3"
90003,19,2019,Q4,"2019, Q4"
90230,14,2014,Q4,"2014, Q4"
90043,15,2015,Q1,"2015, Q1"
91792,22,2022,Q1,"2022, Q1"
90014,98,1998,Q4,"1998, Q4"
91402,5,2005,Q3,"2005, Q3"
90042,12,2012,Q1,"2012, Q1"
90502,8,2008,Q2,"2008, Q2"
91205,15,2015,Q2,"2015, Q2"
90731,18,2018,Q3,"2018, Q3"
90006,19,2019,Q1,"2019, Q1"
90744,87,1987,Q4,"1987, Q4"
90039,17,2017,Q1,"2017, Q1"
90016,11,2011,Q1,"2011, Q1"
90036,15,2015,Q1,"2015, Q1"
90064,14,2014,Q1,"2014, Q1"
91601,15,2015,Q4,"2015, Q4"
91326,14,2014,Q3,"2014, Q3"
91335,97,1997,Q3,"1997, Q3"
91607,20,2020,Q3,"2020, Q3"
91331,16,2016,Q2,"2016, Q2"
91342,12,2012,Q3,"2012, Q3"
91403,17,2017,Q3,"2017, Q3"
91342,17,2017,Q3,"2017, Q3"
91351,17,2017,Q1,"2017, Q1"
91364,4,2004,Q1,"2004, Q1"
91016,4,2004,Q1,"2004, Q1"
90069,11,2011,Q2,"2011, Q2"
91601,9,2009,Q1,"2009, Q1"
91406,22,2022,Q2,"2022, Q2"
91406,12,2012,Q2,"2012, Q2"
90272,3,2003,Q2,"2003, Q2"
91367,20,2020,Q3,"2020, Q3"
90019,99,1999,Q3,"1999, Q3"
91356,22,2022,Q1,"2022, Q1"
91504,20,2020,Q2,"2020, Q2"
91367,11,2011,Q1,"2011, Q1"
91403,3,2003,Q1,"2003, Q1"
91304,8,2008,Q3,"2008, Q3"
90069,19,2019,Q4,"2019, Q4"
90025,4,2004,Q1,"2004, Q1"
91387,12,2012,Q3,"2012, Q3"
90046,21,2021,Q3,"2021, Q3"
90020,8,2008,Q1,"2008, Q1"
90291,18,2018,Q1,"2018, Q1"
90731,19,2019,Q4,"2019, Q4"
91204,19,2019,Q4,"2019, Q4"
91601,11,2011,Q3,"2011, Q3"
90010,21,2021,Q1,"2021, Q1"
90049,16,2016,Q2,"2016, Q2"
90034,14,2014,Q1,"2014, Q1"
90027,96,1996,Q1,"1996, Q1"
90045,15,2015,Q1,"2015, Q1"
90042,20,2020,Q3,"2020, Q3"
90033,18,2018,Q1,"2018, Q1"
90003,17,2017,Q1,"2017, Q1"
90008,13,2013,Q1,"2013, Q1"
90037,20,2020,Q3,"2020, Q3"
91406,13,2013,Q1,"2013, Q1"
91401,3,2003,Q3,"2003, Q3"
91607,19,2019,Q3,"2019, Q3"
90220,21,2021,Q2,"2021, Q2"
91307,92,1992,Q1,"1992, Q1"
91303,5,2005,Q3,"2005, Q3"
90034,17,2017,Q3,"2017, Q3"
90017,18,2018,Q1,"2018, Q1"
91405,99,1999,Q1,"1999, Q1"
90065,13,2013,Q1,"2013, Q1"
91042,17,2017,Q4,"2017, Q4"
90023,19,2019,Q4,"2019, Q4"
91343,22,2022,Q3,"2022, Q3"
90241,3,2003,Q3,"2003, Q3"
90012,0,2000,Q2,"2000, Q2"
90057,5,2005,Q1,"2005, Q1"
90064,17,2017,Q1,"2017, Q1"
91335,1,2001,Q3,"2001, Q3"
90026,20,2020,Q3,"2020, Q3"
91402,15,2015,Q4,"2015, Q4"
91040,21,2021,Q3,"2021, Q3"
90015,15,2015,Q3,"2015, Q3"
90032,17,2017,Q2,"2017, Q2"
91306,4,2004,Q1,"2004, Q1"
90004,20,2020,Q3,"2020, Q3"
91344,12,2012,Q2,"2012, Q2"
90045,21,2021,Q3,"2021, Q3"
90293,20,2020,Q3,"2020, Q3"
90018,3,2003,Q1,"2003, Q1"
90731,17,2017,Q1,"2017, Q1"
91605,0,2000,Q1,"2000, Q1"
90039,15,2015,Q4,"2015, Q4"
90047,22,2022,Q3,"2022, Q3"
90022,18,2018,Q2,"2018, Q2"
90501,4,2004,Q1,"2004, Q1"
90280,20,2020,Q3,"2020, Q3"
90014,13,2013,Q1,"2013, Q1"
90255,19,2019,Q2,"2019, Q2"
91203,6,2006,Q1,"2006, Q1"
91324,10,2010,Q4,"2010, Q4"
90038,72,1972,Q1,"1972, Q1"
90220,19,2019,Q4,"2019, Q4"
91303,21,2021,Q1,"2021, Q1"
91342,17,2017,Q1,"2017, Q1"
90019,13,2013,Q2,"2013, Q2"
91406,22,2022,Q3,"2022, Q3"
91335,19,2019,Q4,"2019, Q4"
90247,94,1994,Q1,"1994, Q1"
90011,17,2017,Q4,"2017, Q4"
90013,48,1948,Q4,"1948, Q4"
91406,20,2020,Q3,"2020, Q3"
90744,17,2017,Q2,"2017, Q2"
91406,16,2016,Q4,"2016, Q4"
91331,75,1975,Q4,"1975, Q4"
90044,20,2020,Q4,"2020, Q4"
91335,21,2021,Q2,"2021, Q2"
90004,13,2013,Q3,"2013, Q3"
90029,99,1999,Q3,"1999, Q3"
91406,19,2019,Q4,"2019, Q4"
91405,19,2019,Q3,"2019, Q3"
90035,83,1983,Q3,"1983, Q3"
91326,13,2013,Q4,"2013, Q4"
90034,89,1989,Q2,"1989, Q2"
90035,19,2019,Q4,"2019, Q4"
91316,18,2018,Q1,"2018, Q1"
90004,19,2019,Q4,"2019, Q4"
90005,9,2009,Q3,"2009, Q3"
91401,18,2018,Q3,"2018, Q3"
90062,15,2015,Q1,"2015, Q1"
91303,20,2020,Q3,"2020, Q3"
91601,97,1997,Q1,"1997, Q1"
90044,97,1997,Q1,"1997, Q1"
91403,19,2019,Q2,"2019, Q2"
90813,16,2016,Q1,"2016, Q1"
90028,85,1985,Q2,"1985, Q2"
91331,15,2015,Q2,"2015, Q2"
91344,22,2022,Q3,"2022, Q3"
90007,21,2021,Q3,"2021, Q3"
90016,17,2017,Q1,"2017, Q1"
91505,15,2015,Q1,"2015, Q1"
91324,18,2018,Q2,"2018, Q2"
91331,18,2018,Q2,"2018, Q2"
91601,17,2017,Q1,"2017, Q1"
91331,15,2015,Q1,"2015, Q1"
90041,19,2019,Q4,"2019, Q4"
91201,2,2002,Q1,"2002, Q1"
90291,82,1982,Q1,"1982, Q1"
90013,21,2021,Q3,"2021, Q3"
90272,0,2000,Q4,"2000, Q4"
91406,80,1980,Q4,"1980, Q4"
90016,19,2019,Q1,"2019, Q1"
90036,3,2003,Q4,"2003, Q4"
91607,16,2016,Q1,"2016, Q1"
91745,17,2017,Q1,"2017, Q1"
90044,14,2014,Q3,"2014, Q3"
91331,15,2015,Q1,"2015, Q1"
90062,22,2022,Q3,"2022, Q3"
91364,97,1997,Q1,"1997, Q1"
90022,22,2022,Q3,"2022, Q3"
90023,13,2013,Q1,"2013, Q1"
91605,21,2021,Q1,"2021, Q1"
91411,11,2011,Q1,"2011, Q1"
91042,22,2022,Q3,"2022, Q3"
91406,78,1978,Q2,"1978, Q2"
91423,21,2021,Q1,"2021, Q1"
90001,14,2014,Q3,"2014, Q3"
91601,19,2019,Q4,"2019, Q4"
90272,95,1995,Q2,"1995, Q2"
90032,16,2016,Q3,"2016, Q3"
90003,16,2016,Q4,"2016, Q4"
91607,14,2014,Q3,"2014, Q3"
90047,97,1997,Q4,"1997, Q4"
90402,22,2022,Q3,"2022, Q3"
91504,22,2022,Q3,"2022, Q3"
90066,21,2021,Q3,"2021, Q3"
90042,18,2018,Q2,"2018, Q2"
90010,6,2006,Q1,"2006, Q1"
90045,12,2012,Q4,"2012, Q4"
91607,20,2020,Q3,"2020, Q3"
91206,18,2018,Q3,"2018, Q3"
90064,19,2019,Q4,"2019, Q4"
91344,14,2014,Q2,"2014, Q2"
90048,7,2007,Q2,"2007, Q2"
90272,73,1973,Q3,"1973, Q3"
90029,13,2013,Q3,"2013, Q3"
91324,14,2014,Q1,"2014, Q1"
91601,22,2022,Q3,"2022, Q3"
90033,17,2017,Q2,"2017, Q2"
90010,16,2016,Q4,"2016, Q4"
91316,83,1983,Q2,"1983, Q2"
91352,0,2000,Q1,"2000, Q1"
90032,10,2010,Q1,"2010, Q1"
90011,20,2020,Q3,"2020, Q3"
91331,19,2019,Q4,"2019, Q4"
90018,19,2019,Q3,"2019, Q3"
91405,92,1992,Q1,"1992, Q1"
91506,19,2019,Q3,"2019, Q3"
90063,13,2013,Q1,"2013, Q1"
90006,14,2014,Q1,"2014, Q1"
91406,10,2010,Q2,"2010, Q2"
91343,18,2018,Q1,"2018, Q1"
90010,21,2021,Q1,"2021, Q1"
91302,19,2019,Q4,"2019, Q4"
90061,19,2019,Q4,"2019, Q4"
90638,20,2020,Q4,"2020, Q4"
91601,11,2011,Q3,"2011, Q3"
90011,14,2014,Q3,"2014, Q3"
91331,14,2014,Q1,"2014, Q1"
90028,15,2015,Q1,"2015, Q1"
91406,6,2006,Q2,"2006, Q2"
90004,20,2020,Q2,"2020, Q2"
91311,14,2014,Q1,"2014, Q1"
90032,15,2015,Q1,"2015, Q1"
90044,3,2003,Q2,"2003, Q2"
90013,92,1992,Q3,"1992, Q3"
90039,52,1952,Q2,"1952, Q2"
91311,12,2012,Q4,"2012, Q4"
91342,3,2003,Q3,"2003, Q3"
90001,19,2019,Q4,"2019, Q4"
90032,99,1999,Q2,"1999, Q2"
90066,8,2008,Q4,"2008, Q4"
90014,19,2019,Q4,"2019, Q4"
91331,15,2015,Q3,"2015, Q3"
90027,19,2019,Q4,"2019, Q4"
91344,17,2017,Q1,"2017, Q1"
90013,15,2015,Q4,"2015, Q4"
91605,21,2021,Q1,"2021, Q1"
90039,12,2012,Q1,"2012, Q1"
91205,20,2020,Q4,"2020, Q4"
91340,20,2020,Q3,"2020, Q3"
90034,99,1999,Q1,"1999, Q1"
91423,21,2021,Q3,"2021, Q3"
90016,20,2020,Q3,"2020, Q3"
91403,97,1997,Q3,"1997, Q3"
91606,15,2015,Q3,"2015, Q3"
91331,16,2016,Q1,"2016, Q1"
91303,5,2005,Q1,"2005, Q1"
90015,14,2014,Q3,"2014, Q3"
90003,19,2019,Q2,"2019, Q2"
91367,15,2015,Q1,"2015, Q1"
91504,18,2018,Q3,"2018, Q3"
90016,13,2013,Q1,"2013, Q1"
90015,20,2020,Q3,"2020, Q3"
90023,22,2022,Q3,"2022, Q3"
91411,91,1991,Q1,"1991, Q1"
91402,10,2010,Q1,"2010, Q1"
91423,90,1990,Q3,"1990, Q3"
90301,20,2020,Q1,"2020, Q1"
90254,22,2022,Q2,"2022, Q2"
90301,16,2016,Q3,"2016, Q3"
90026,14,2014,Q1,"2014, Q1"
90305,14,2014,Q3,"2014, Q3"
90047,21,2021,Q1,"2021, Q1"
90201,17,2017,Q1,"2017, Q1"
90066,15,2015,Q1,"2015, Q1"
90008,14,2014,Q1,"2014, Q1"
91344,20,2020,Q3,"2020, Q3"
91326,17,2017,Q3,"2017, Q3"
90015,10,2010,Q3,"2010, Q3"
90031,18,2018,Q2,"2018, Q2"
90025,5,2005,Q3,"2005, Q3"
90293,16,2016,Q3,"2016, Q3"
90048,17,2017,Q4,"2017, Q4"
91325,15,2015,Q2,"2015, Q2"
90026,20,2020,Q3,"2020, Q3"
91331,16,2016,Q3,"2016, Q3"
90011,68,1968,Q3,"1968, Q3"
90744,11,2011,Q2,"2011, Q2"
90028,4,2004,Q1,"2004, Q1"
90064,13,2013,Q1,"2013, Q1"
91364,98,1998,Q1,"1998, Q1"
91325,22,2022,Q3,"2022, Q3"
90032,21,2021,Q2,"2021, Q2"
91402,19,2019,Q4,"2019, Q4"
91352,22,2022,Q1,"2022, Q1"
91006,21,2021,Q3,"2021, Q3"
90039,94,1994,Q1,"1994, Q1"
91406,6,2006,Q1,"2006, Q1"
91423,19,2019,Q3,"2019, Q3"
91335,2,2002,Q4,"2002, Q4"
90015,16,2016,Q4,"2016, Q4"
90027,22,2022,Q3,"2022, Q3"
91411,18,2018,Q4,"2018, Q4"
91602,22,2022,Q2,"2022, Q2"
91352,20,2020,Q2,"2020, Q2"
90028,80,1980,Q2,"1980, Q2"
91303,20,2020,Q4,"2020, Q4"
91040,19,2019,Q4,"2019, Q4"
90023,22,2022,Q3,"2022, Q3"
90039,4,2004,Q1,"2004, Q1"
91423,89,1989,Q1,"1989, Q1"
91606,11,2011,Q4,"2011, Q4"
91367,14,2014,Q1,"2014, Q1"
91356,9,2009,Q4,"2009, Q4"
90005,20,2020,Q3,"2020, Q3"
91355,7,2007,Q4,"2007, Q4"
91340,20,2020,Q3,"2020, Q3"
91506,5,2005,Q3,"2005, Q3"
90013,0,2000,Q4,"2000, Q4"
91311,20,2020,Q1,"2020, Q1"
90043,15,2015,Q1,"2015, Q1"
90033,16,2016,Q2,"2016, Q2"
90021,16,2016,Q1,"2016, Q1"
90803,97,1997,Q3,"1997, Q3"
91356,12,2012,Q1,"2012, Q1"
90056,16,2016,Q1,"2016, Q1"
90002,21,2021,Q3,"2021, Q3"
90017,15,2015,Q1,"2015, Q1"
91340,15,2015,Q1,"2015, Q1"
90270,21,2021,Q2,"2021, Q2"
91342,1,2001,Q2,"2001, Q2"
91601,13,2013,Q1,"2013, Q1"
90015,9,2009,Q4,"2009, Q4"
90018,18,2018,Q1,"2018, Q1"
91605,15,2015,Q1,"2015, Q1"
90039,18,2018,Q1,"2018, Q1"
90015,19,2019,Q1,"2019, Q1"
91324,4,2004,Q4,"2004, Q4"
91342,5,2005,Q1,"2005, Q1"
90004,2,2002,Q1,"2002, Q1"
90272,19,2019,Q3,"2019, Q3"
90029,14,2014,Q4,"2014, Q4"
90247,20,2020,Q3,"2020, Q3"
90011,20,2020,Q1,"2020, Q1"
90042,19,2019,Q4,"2019, Q4"
90020,15,2015,Q1,"2015, Q1"
90064,21,2021,Q3,"2021, Q3"
90068,17,2017,Q3,"2017, Q3"
90019,17,2017,Q3,"2017, Q3"
91606,22,2022,Q1,"2022, Q1"
90212,97,1997,Q1,"1997, Q1"
90006,19,2019,Q4,"2019, Q4"
91345,15,2015,Q3,"2015, Q3"
90292,16,2016,Q1,"2016, Q1"
91342,16,2016,Q3,"2016, Q3"
91325,16,2016,Q3,"2016, Q3"
90802,16,2016,Q4,"2016, Q4"
91402,22,2022,Q2,"2022, Q2"
90044,8,2008,Q3,"2008, Q3"
90047,14,2014,Q2,"2014, Q2"
90272,13,2013,Q1,"2013, Q1"
90042,96,1996,Q3,"1996, Q3"
91423,80,1980,Q1,"1980, Q1"
90744,19,2019,Q4,"2019, Q4"
91502,14,2014,Q4,"2014, Q4"
90015,16,2016,Q1,"2016, Q1"
91326,17,2017,Q1,"2017, Q1"
90004,21,2021,Q3,"2021, Q3"
91364,98,1998,Q4,"1998, Q4"
90047,22,2022,Q3,"2022, Q3"
90042,15,2015,Q2,"2015, Q2"
90039,17,2017,Q1,"2017, Q1"
91423,4,2004,Q2,"2004, Q2"
91605,9,2009,Q4,"2009, Q4"
90301,21,2021,Q3,"2021, Q3"
91411,87,1987,Q2,"1987, Q2"
90035,20,2020,Q2,"2020, Q2"
91303,17,2017,Q2,"2017, Q2"
91307,17,2017,Q1,"2017, Q1"
91331,15,2015,Q1,"2015, Q1"
90713,21,2021,Q3,"2021, Q3"
91406,5,2005,Q1,"2005, Q1"
90035,15,2015,Q3,"2015, Q3"
90025,20,2020,Q1,"2020, Q1"
91364,22,2022,Q2,"2022, Q2"
90016,19,2019,Q2,"2019, Q2"
90044,15,2015,Q1,"2015, Q1"
90044,15,2015,Q4,"2015, Q4"
91201,22,2022,Q2,"2022, Q2"
90805,16,2016,Q1,"2016, Q1"
91101,82,1982,Q2,"1982, Q2"
91406,16,2016,Q1,"2016, Q1"
90035,20,2020,Q2,"2020, Q2"
91342,14,2014,Q1,"2014, Q1"
90064,17,2017,Q1,"2017, Q1"
90043,16,2016,Q1,"2016, Q1"
91325,73,1973,Q2,"1973, Q2"
90026,16,2016,Q2,"2016, Q2"
91335,19,2019,Q1,"2019, Q1"
93510,14,2014,Q1,"2014, Q1"
91214,19,2019,Q4,"2019, Q4"
91326,4,2004,Q2,"2004, Q2"
91367,15,2015,Q2,"2015, Q2"
90012,18,2018,Q1,"2018, Q1"
90013,22,2022,Q3,"2022, Q3"
91344,14,2014,Q4,"2014, Q4"
91208,9,2009,Q1,"2009, Q1"
90291,13,2013,Q1,"2013, Q1"
91331,14,2014,Q2,"2014, Q2"
91335,15,2015,Q1,"2015, Q1"
91401,95,1995,Q3,"1995, Q3"
91343,6,2006,Q1,"2006, Q1"
90003,14,2014,Q3,"2014, Q3"
90024,94,1994,Q1,"1994, Q1"
90027,18,2018,Q1,"2018, Q1"
90035,14,2014,Q4,"2014, Q4"
90048,87,1987,Q3,"1987, Q3"
91403,16,2016,Q1,"2016, Q1"
91605,22,2022,Q3,"2022, Q3"
90066,19,2019,Q4,"2019, Q4"
90005,21,2021,Q3,"2021, Q3"
90001,19,2019,Q4,"2019, Q4"
91367,20,2020,Q1,"2020, Q1"
91331,8,2008,Q4,"2008, Q4"
91306,22,2022,Q3,"2022, Q3"
90034,21,2021,Q3,"2021, Q3"
90062,22,2022,Q3,"2022, Q3"
91326,6,2006,Q3,"2006, Q3"
90058,19,2019,Q1,"2019, Q1"
90059,15,2015,Q3,"2015, Q3"
90021,16,2016,Q4,"2016, Q4"
90019,8,2008,Q3,"2008, Q3"
91303,16,2016,Q4,"2016, Q4"
91306,17,2017,Q2,"2017, Q2"
90019,20,2020,Q3,"2020, Q3"
91344,13,2013,Q2,"2013, Q2"
90027,89,1989,Q1,"1989, Q1"
90003,14,2014,Q1,"2014, Q1"
90044,20,2020,Q3,"2020, Q3"
90020,19,2019,Q1,"2019, Q1"
90043,13,2013,Q4,"2013, Q4"
90032,16,2016,Q1,"2016, Q1"
90007,20,2020,Q1,"2020, Q1"
90039,17,2017,Q3,"2017, Q3"
91352,15,2015,Q1,"2015, Q1"
90014,12,2012,Q1,"2012, Q1"
90021,15,2015,Q1,"2015, Q1"
90018,21,2021,Q2,"2021, Q2"
90731,98,1998,Q3,"1998, Q3"
90019,17,2017,Q4,"2017, Q4"
91423,16,2016,Q3,"2016, Q3"
91042,16,2016,Q1,"2016, Q1"
91601,18,2018,Q1,"2018, Q1"
90026,18,2018,Q2,"2018, Q2"
90304,19,2019,Q3,"2019, Q3"
90005,1,2001,Q4,"2001, Q4"
91324,11,2011,Q1,"2011, Q1"
90018,19,2019,Q4,"2019, Q4"
91105,20,2020,Q2,"2020, Q2"
91304,20,2020,Q3,"2020, Q3"
90023,4,2004,Q1,"2004, Q1"
91724,22,2022,Q3,"2022, Q3"
90049,13,2013,Q4,"2013, Q4"
90037,22,2022,Q2,"2022, Q2"
91402,19,2019,Q2,"2019, Q2"
91403,14,2014,Q2,"2014, Q2"
91331,19,2019,Q4,"2019, Q4"
91402,13,2013,Q4,"2013, Q4"
91311,20,2020,Q3,"2020, Q3"
90068,14,2014,Q4,"2014, Q4"
91405,18,2018,Q4,"2018, Q4"
90501,17,2017,Q2,"2017, Q2"
90249,4,2004,Q2,"2004, Q2"
91401,18,2018,Q1,"2018, Q1"
90044,15,2015,Q1,"2015, Q1"
91401,7,2007,Q1,"2007, Q1"
90014,13,2013,Q4,"2013, Q4"
90031,17,2017,Q1,"2017, Q1"
90746,97,1997,Q1,"1997, Q1"
91331,21,2021,Q3,"2021, Q3"
91606,14,2014,Q1,"2014, Q1"
90046,18,2018,Q3,"2018, Q3"
90008,20,2020,Q1,"2020, Q1"
90011,97,1997,Q2,"1997, Q2"
91405,9,2009,Q4,"2009, Q4"
91335,2,2002,Q1,"2002, Q1"
91343,20,2020,Q4,"2020, Q4"
90024,17,2017,Q2,"2017, Q2"
91304,19,2019,Q1,"2019, Q1"
90015,14,2014,Q3,"2014, Q3"
90249,19,2019,Q2,"2019, Q2"
90250,20,2020,Q3,"2020, Q3"
90064,20,2020,Q4,"2020, Q4"
90021,13,2013,Q1,"2013, Q1"
91401,20,2020,Q4,"2020, Q4"
91344,15,2015,Q3,"2015, Q3"
90631,16,2016,Q4,"2016, Q4"
91744,22,2022,Q3,"2022, Q3"
90056,19,2019,Q4,"2019, Q4"
90038,19,2019,Q4,"2019, Q4"
90049,92,1992,Q1,"1992, Q1"
90303,13,2013,Q2,"2013, Q2"
90047,93,1993,Q4,"1993, Q4"
91030,21,2021,Q3,"2021, Q3"
91316,22,2022,Q3,"2022, Q3"
90038,15,2015,Q3,"2015, Q3"
90042,14,2014,Q4,"2014, Q4"
90021,14,2014,Q1,"2014, Q1"
90012,19,2019,Q4,"2019, Q4"
90302,20,2020,Q4,"2020, Q4"
90403,13,2013,Q2,"2013, Q2"
90003,16,2016,Q1,"2016, Q1"
90019,1,2001,Q3,"2001, Q3"
90063,17,2017,Q3,"2017, Q3"
90018,22,2022,Q3,"2022, Q3"
91356,9,2009,Q1,"2009, Q1"
90034,10,2010,Q4,"2010, Q4"
90044,17,2017,Q2,"2017, Q2"
90004,22,2022,Q3,"2022, Q3"
91423,18,2018,Q4,"2018, Q4"
90047,22,2022,Q3,"2022, Q3"
90047,20,2020,Q1,"2020, Q1"
91344,92,1992,Q3,"1992, Q3"
91335,21,2021,Q1,"2021, Q1"
90039,14,2014,Q2,"2014, Q2"
90012,85,1985,Q2,"1985, Q2"
91343,17,2017,Q4,"2017, Q4"
90008,15,2015,Q2,"2015, Q2"
91304,15,2015,Q1,"2015, Q1"
91411,8,2008,Q3,"2008, Q3"
90065,22,2022,Q3,"2022, Q3"
90042,18,2018,Q4,"2018, Q4"
91342,8,2008,Q1,"2008, Q1"
90036,98,1998,Q1,"1998, Q1"
90046,19,2019,Q3,"2019, Q3"
90015,84,1984,Q1,"1984, Q1"
90003,20,2020,Q4,"2020, Q4"
91387,12,2012,Q4,"2012, Q4"
90049,13,2013,Q3,"2013, Q3"
90040,8,2008,Q3,"2008, Q3"
90066,9,2009,Q3,"2009, Q3"
90041,20,2020,Q1,"2020, Q1"
91605,15,2015,Q1,"2015, Q1"
91345,22,2022,Q2,"2022, Q2"
90043,4,2004,Q2,"2004, Q2"
90027,12,2012,Q2,"2012, Q2"
91311,14,2014,Q3,"2014, Q3"
91604,12,2012,Q3,"2012, Q3"
90291,15,2015,Q2,"2015, Q2"
91006,8,2008,Q2,"2008, Q2"
90028,19,2019,Q2,"2019, Q2"
90601,17,2017,Q2,"2017, Q2"
91354,15,2015,Q1,"2015, Q1"
90036,21,2021,Q2,"2021, Q2"
90021,18,2018,Q2,"2018, Q2"
90301,15,2015,Q1,"2015, Q1"
90036,22,2022,Q1,"2022, Q1"
90039,16,2016,Q2,"2016, Q2"
91311,79,1979,Q1,"1979, Q1"
91304,12,2012,Q3,"2012, Q3"
91344,18,2018,Q3,"2018, Q3"
90249,22,2022,Q3,"2022, Q3"
90032,22,2022,Q3,"2022, Q3"
91607,22,2022,Q3,"2022, Q3"
90047,16,2016,Q1,"2016, Q1"
91324,5,2005,Q3,"2005, Q3"
90066,10,2010,Q3,"2010, Q3"
91311,16,2016,Q4,"2016, Q4"
90019,91,1991,Q1,"1991, Q1"
90016,14,2014,Q4,"2014, Q4"
91361,12,2012,Q2,"2012, Q2"
91402,17,2017,Q1,"2017, Q1"
91335,17,2017,Q2,"2017, Q2"
90014,22,2022,Q3,"2022, Q3"
93552,19,2019,Q4,"2019, Q4"
90026,14,2014,Q4,"2014, Q4"
90023,88,1988,Q2,"1988, Q2"
90015,16,2016,Q4,"2016, Q4"
90047,14,2014,Q3,"2014, Q3"
91356,12,2012,Q1,"2012, Q1"
91702,11,2011,Q4,"2011, Q4"
90241,15,2015,Q4,"2015, Q4"
90015,15,2015,Q1,"2015, Q1"
90029,15,2015,Q1,"2015, Q1"
90037,22,2022,Q1,"2022, Q1"
90026,6,2006,Q1,"2006, Q1"
90001,19,2019,Q4,"2019, Q4"
90040,21,2021,Q1,"2021, Q1"
90260,22,2022,Q3,"2022, Q3"
90038,20,2020,Q2,"2020, Q2"
90004,99,1999,Q4,"1999, Q4"
91401,17,2017,Q1,"2017, Q1"
90005,16,2016,Q2,"2016, Q2"
90001,11,2011,Q3,"2011, Q3"
91342,19,2019,Q4,"2019, Q4"
91304,16,2016,Q3,"2016, Q3"
90034,14,2014,Q3,"2014, Q3"
91606,11,2011,Q4,"2011, Q4"
90023,19,2019,Q3,"2019, Q3"
90048,86,1986,Q1,"1986, Q1"
90067,11,2011,Q2,"2011, Q2"
90042,15,2015,Q3,"2015, Q3"
91402,15,2015,Q2,"2015, Q2"
90045,22,2022,Q1,"2022, Q1"
90062,2,2002,Q1,"2002, Q1"
90037,17,2017,Q2,"2017, Q2"
90248,10,2010,Q2,"2010, Q2"
90713,19,2019,Q1,"2019, Q1"
90650,12,2012,Q1,"2012, Q1"
91604,16,2016,Q3,"2016, Q3"
90018,98,1998,Q4,"1998, Q4"
90731,99,1999,Q2,"1999, Q2"
90014,21,2021,Q1,"2021, Q1"
91342,18,2018,Q3,"2018, Q3"
91326,17,2017,Q1,"2017, Q1"
90016,15,2015,Q1,"2015, Q1"
90025,5,2005,Q2,"2005, Q2"
90036,22,2022,Q3,"2022, Q3"
91324,10,2010,Q1,"2010, Q1"
90037,90,1990,Q4,"1990, Q4"
90004,15,2015,Q1,"2015, Q1"
91001,16,2016,Q1,"2016, Q1"
90025,13,2013,Q4,"2013, Q4"
91352,10,2010,Q2,"2010, Q2"
91356,74,1974,Q2,"1974, Q2"
91345,96,1996,Q1,"1996, Q1"
90041,11,2011,Q2,"2011, Q2"
91364,22,2022,Q3,"2022, Q3"
90250,19,2019,Q1,"2019, Q1"
90013,18,2018,Q4,"2018, Q4"
91331,10,2010,Q2,"2010, Q2"
90039,10,2010,Q3,"2010, Q3"
90033,20,2020,Q3,"2020, Q3"
91401,18,2018,Q1,"2018, Q1"
