,alias,lat,long
39449,"['Florists', 'Floral Designers']",34.15064,-118.38849
39451,"['Floral Designers', 'Florists']",34.05214049251129,-118.3706487039631
39452,['Florists'],34.03836,-118.24972
39453,['Florists'],34.0958045357256,-118.283811728836
39454,['Florists'],34.1000562515438,-118.345123451521
39455,['Florists'],34.07230074617149,-118.36027289918802
39456,"['Florists', 'Floral Designers']",34.0397415,-118.30395965557919
39457,"['Florists', 'Floral Designers']",34.0939826965332,-118.360420227051
39458,"['Florists', 'Home Decor', 'Candle Stores']",34.07631,-118.35088
39459,"['Florists', 'Floral Designers']",34.1414818,-118.2493503
39460,"['Florists', 'Floral Designers']",34.1881980895996,-118.299331665039
39462,"['Florists', 'Floral Designers']",34.2007689,-118.4090132
39463,['Florists'],34.08876003705163,-118.32652425775292
39464,"['Florists', 'Floral Designers']",34.05311165150137,-118.2936126624042
39465,"['Florists', 'Floral Designers']",34.172191,-118.5594836
39466,"['Florists', 'Floral Designers', 'Balloon Services']",34.1502546,-118.1128517
39467,['Florists'],34.0222752841751,-118.377347915344
39468,['Florists'],33.88948552126112,-118.40144966431029
39469,"['Florists', 'Floral Designers']",34.15457,-118.47411
39470,['Florists'],34.25547,-118.29104
39471,"['Florists', 'Floral Designers']",34.1332699,-118.257369
39472,"['Florists', 'Floral Designers']",34.13899,-118.24608
39473,"['Florists', 'Floral Designers']",34.05086,-118.24187
39474,['Florists'],34.0871457,-118.175007
39475,"['Florists', 'Floral Designers']",34.179512,-118.454204
39476,"['Florists', 'Holiday Decorations']",34.03826,-118.246907
39477,"['Florists', 'Floral Designers']",34.02391,-118.38221
39478,"['Florists', 'Party & Event Planning', 'Balloon Services']",34.028093276286604,-118.28489077067368
39479,"['Florists', 'Floral Designers']",34.139457951001276,118.25034020958303
39480,"['Florists', 'Wedding Planning']",33.871646,-118.381192
39481,['Florists'],34.06101,-118.41492
39482,"['Florists', 'Floral Designers']",34.1615156,-118.3722861
39483,"['Florists', 'Bridal']",34.14703,-118.42346
39484,['Florists'],34.0431480407715,-118.252265930176
39485,"['Florists', 'Floral Designers']",34.04809,-118.25894333
39486,['Florists'],34.07578,-118.36948
39487,"['Florists', 'Floral Designers']",34.16525161735443,-118.39635389074695
39488,"['Florists', 'Floral Designers']",34.0885,-118.2692538
39489,['Florists'],33.69791131717814,-117.88306363728141
39490,"['Florists', 'Floral Designers']",34.0151374,-118.3354649
39491,"['Florists', 'Floral Designers']",34.0387005,-118.2494188
39492,"['Florists', 'Floral Designers']",34.05502806255869,-118.387273
39493,['Florists'],34.1181945800781,-118.680473327637
39494,['Florists'],34.1322469,-118.2117257
39495,"['Florists', 'Wedding Planning']",34.00535,-118.47979
39496,['Florists'],34.143979669905804,-118.2481366910902
39497,"['Florists', 'Landscaping']",34.08705,-118.36021
39500,"['Florists', 'Christmas Trees', 'Floral Designers']",34.21647,-118.471458
39501,['Florists'],34.049333,-118.253245
39502,"['Floral Designers', 'Florists']",34.15719980775988,-118.43734069339294
39503,"['Party & Event Planning', 'Florists']",34.049347,-118.273491
39504,['Florists'],34.0403176099062,-118.25070373714
39505,"['Wedding Planning', 'Florists', 'Party & Event Planning']",34.03777,-118.25041
39506,"['Florists', 'Floral Designers']",33.85905,-118.36918
39507,"['Florists', 'Floral Designers']",33.905625,-118.3440717
39508,['Florists'],34.05153,-118.25853
39509,"['Florists', 'Floral Designers']",34.07299,-118.37539
39510,['Florists'],33.9881684559798,-118.192922919989
39511,['Florists'],34.1036499,-118.3092692
39512,"['Florists', 'Floral Designers']",33.8313683,-118.0504817
39513,"['Florists', 'Party & Event Planning', 'Landscape Architects or Designers']",34.1465543182529,-118.150936473312
39514,"['Florists', 'Floral Designers']",34.0896835327148,-118.295028686523
39515,"['Florists', 'Floral Designers']",33.86222,-118.30984
39516,"['Florists', 'Floral Designers']",34.195719163892996,-118.60611090224788
39517,"['Florists', 'Floral Designers']",34.0225794,-118.1348063
39518,['Florists'],34.0395222376934,-118.249938031413
39519,['Florists'],34.08296,-118.25961
39520,"['Nurseries & Gardening', 'Florists', 'Floral Designers']",34.08259,-118.38804
39521,"['Wedding Planning', 'Cards & Stationery', 'Florists']",34.1464058,-118.0013064
39522,"['Florists', 'Wedding Planning']",34.00566,-118.25849
39523,"['Florists', 'Floral Designers']",33.986491608806,-118.444030875176
39524,['Florists'],34.13742,-118.1954
39525,"['Florists', 'Floral Designers']",34.0482444763184,-118.356338500977
39526,['Florists'],34.0401102,-118.3088551
39527,['Florists'],34.0317192077637,-118.382545471191
39528,['Florists'],34.150035,-118.25561
39529,['Florists'],34.1491355895996,-118.440269470215
39530,"['Florists', 'Floral Designers']",34.06974411807796,-118.09931363144905
39531,"['Florists', 'Floral Designers']",34.07175,-118.37609
39532,"['Florists', 'Floral Designers']",33.956135503836,-118.02115147059955
39533,['Florists'],34.15101,-118.26835
39534,['Florists'],34.1463949,-118.2425725
39535,"['Florists', 'Gift Shops']",34.05391640284476,-118.27560771388737
39536,['Florists'],34.151838247376,-118.25817516731
39537,"['Florists', 'Nurseries & Gardening', 'Floral Designers']",34.00395,-118.16587
39538,['Florists'],34.0269938,-118.408793
39539,"['Florists', 'Floral Designers']",34.146606,-118.363212
39540,"['Wedding Planning', 'Florists']",34.0954374,-117.7196367
39541,['Florists'],34.00166,-118.43196
39542,['Florists'],34.0575104,-118.2920227
39543,['Florists'],34.0763959,-118.2168691
39544,"['Florists', 'Floral Designers']",34.040412,-118.182663
39545,"['Florists', 'Floral Designers']",34.05547,-118.397061
39546,"['Florists', 'Floral Designers']",34.0704752,-118.4057198
39547,['Florists'],34.101505279541,-118.29759979248
39548,"['Florists', 'Floral Designers']",34.43609875962013,-119.8284448
39549,['Florists'],33.96041,-118.275001
39550,['Florists'],34.0489277,-118.3403506
39551,['Florists'],34.10333,-118.2876
39552,['Florists'],34.0397437004603,-118.248010464013
39553,['Florists'],34.062197,-118.30751
39554,['Florists'],34.101393,-118.301259
39555,"['Wedding Planning', 'Florists', 'Party & Event Planning']",38.10713542888896,-122.56660011778268
39556,"['Florists', 'Party & Event Planning']",34.1574751,-118.4055888
39557,"['Wedding Planning', 'Party & Event Planning', 'Florists']",33.835299,-118.3164708
39558,"['Florists', 'Party & Event Planning', 'Floral Designers']",34.05487083,-118.38345933
39559,"['Florists', 'Floral Designers']",34.08236,-118.38217
39560,"['Nurseries & Gardening', 'Florists', 'Landscape Architects or Designers']",33.8805521939991,-118.396354139881
39561,"['Florists', 'Floral Designers']",34.023699244241755,-118.19162644110637
39562,"['Florists', 'Floral Designers']",34.16896,-118.61498
39563,['Florists'],34.0674897618385,-118.40337894841
39564,"['Florists', 'Floral Designers']",33.9173349,-118.0697367
39565,"['Wedding Planning', 'Floral Designers', 'Florists']",33.74958,-117.87446
39566,"['Florists', 'Floral Designers']",34.036278,-118.443647
39567,"['Gift Shops', 'Florists', 'Chocolatiers & Shops']",34.083181,-118.328666
39568,['Florists'],34.0140856,-118.4020637
39569,"['Florists', 'Wedding Planning', 'Videographers']",33.97908,-118.25009
39570,"['Gift Shops', 'Florists', 'Floral Designers']",34.1684058,-118.2864465
39571,"['Florists', 'Floral Designers']",34.065728343772435,-118.2538252
39572,"['Florists', 'Floral Designers']",34.01627,-118.41061
39573,"['Florists', 'Floral Designers']",34.1672881,-118.153228
39574,"['Florists', 'Floral Designers']",34.063593942348,-118.437125244844
39575,"['Florists', 'Floral Designers', 'Balloon Services']",33.9588899,-118.39373
39576,['Florists'],34.10156,-118.33708
39577,"['Florists', 'Floral Designers']",34.0428085327148,-118.250694274902
39578,"['Florists', 'Floral Designers']",34.03819,-118.24969
39579,['Florists'],33.98943267652939,-118.39743319060398
39580,"['Florists', 'Interior Design', 'Landscaping']",34.03971,-118.25037
39581,['Florists'],34.1308037,-118.2520538
39582,"['Floral Designers', 'Florists']",34.27373,-118.41225
39583,['Florists'],33.96699,-118.25206
39584,['Florists'],34.1432378,-118.401423
39585,['Florists'],34.05049,-118.34386
39586,"['Nurseries & Gardening', 'Florists', 'Party & Event Planning']",34.1522911190987,-118.244391828775
39587,"['Gift Shops', 'Florists', 'Chocolatiers & Shops']",34.062613,-118.308783
39588,['Florists'],34.03855,-118.24953
39589,['Florists'],34.0173149108887,-118.492622375488
39590,"['Florists', 'Nurseries & Gardening', 'Floral Designers']",34.03194,-118.35602
39591,['Florists'],34.069358,-118.350583
39592,['Florists'],34.0506519387725,-118.2921759431
39593,['Florists'],34.069493,-118.403738
39594,"['Florists', 'Floral Designers']",33.99082,-118.33612
39595,"['Gift Shops', 'Florists', 'Chocolatiers & Shops']",34.1482867486816,-118.25666018836
39596,"['Florists', 'Floral Designers']",34.15557,-118.64737
39597,"['Florists', 'Event Planning & Services']",34.05596,-118.38398
39598,['Florists'],33.96699,-118.25206
39599,"['Florists', 'Floral Designers']",34.184595,-118.131814
39600,"['Florists', 'Wedding Planning', 'Balloon Services']",34.15229415893555,-118.35736846923828
39601,['Florists'],34.0383799,-118.22345
39602,['Florists'],34.051078,-118.437563
39603,['Florists'],34.04172,-118.24911
39604,['Florists'],34.1612701416016,-118.26473236084
39605,['Florists'],33.89993,-118.35307
39606,"['Florists', 'Floral Designers']",34.002022,-118.331431
39607,['Florists'],34.16524,-118.3963
39608,"['Gift Shops', 'Florists', 'Chocolatiers & Shops']",34.07633,-118.37503
39609,"['Florists', 'Floral Designers']",34.0446,-118.24058
39610,"['Florists', 'Wedding Planning']",33.7614822387695,-118.138252258301
39611,['Florists'],34.09047,-118.36546
39612,['Florists'],34.0401861,-118.2507039
39613,['Florists'],34.10451126098633,-118.29180145263672
39614,"['Florists', 'Wedding Planning']",34.09373,-118.37785
39615,"['Floral Designers', 'Florists']",34.0620873,-118.3448949
39616,"['Florists', 'Floral Designers']",34.0382,-118.24915
39617,['Florists'],34.14535,-118.00093
39618,['Florists'],34.03759365784735,-118.2341511492215
39619,"['Event Planning & Services', 'Florists']",34.1876597528865,-118.419175080572
39620,"['Interior Design', 'Wedding Planning', 'Florists']",33.9903827,-118.3286614
39623,"['Florists', 'Wedding Planning']",34.1086147285981,-118.267822575496
39624,"['Florists', 'Floral Designers']",34.13294977595643,-118.24145745499192
39625,"['Florists', 'Nurseries & Gardening', 'Floral Designers']",33.72268879329012,-117.98909274705184
39626,['Florists'],34.0398064647554,-118.25026570605
39627,"['Florists', 'Floral Designers']",34.03039,-118.41638
39628,['Florists'],34.0413284301758,-118.249549865723
39629,"['Wedding Planning', 'Florists', 'Party & Event Planning']",34.0522342,-118.2436849
39630,['Florists'],33.9600251,-118.2553079
39631,['Florists'],34.09044,-118.30286
39632,"['Florists', 'Floral Designers']",34.10542,-118.28924
39633,"['Florists', 'Floral Designers']",34.1585457,-118.2649962
39634,"['Florists', 'Wedding Planning']",34.03967431285572,-118.2476670851033
39635,"['Florists', 'Party Supplies']",34.0851136,-118.2211330202551
39636,"['Florists', 'Nurseries & Gardening', 'Floral Designers']",34.1599343,-118.2548462
39637,"['Florists', 'Floral Designers']",33.66046,-117.97801
39638,"['Florists', 'Floral Designers']",34.06409,-118.21228
39639,"['Florists', 'Perfume', 'Gift Shops']",34.04144,-118.24936
39640,['Florists'],34.117927028972,-118.247715920238
39641,"['Florists', 'Floral Designers']",33.59808274223278,-117.65820766428422
39642,"['Florists', 'Floral Designers']",34.0399243,-118.4378598
39643,"['Florists', 'Wedding Planning']",34.1252326965332,-118.256034851074
39644,['Florists'],33.9651111286523,-117.384760737387
39645,['Florists'],34.0388288132252,-118.250067383051
39646,"['Florists', 'Floral Designers']",34.06147,-118.35129
39647,['Florists'],33.9886589050293,-118.360290527344
39648,"['Chocolatiers & Shops', 'Florists', 'Macarons']",34.05769927449288,-118.41402159558301
39649,['Florists'],34.04015,-118.24832
39650,"['Florists', 'Gift Shops', 'Chocolatiers & Shops']",34.052274580742036,-118.26272727287153
39651,"['Florists', 'Floral Designers']",34.069973,-118.387977
39652,['Florists'],34.0405299,-118.24762
39653,['Florists'],34.06271,-118.3760987
39654,"['Landscape Architects or Designers', 'Nurseries & Gardening', 'Florists']",34.02242613448461,-118.4737488734721
39655,"['Floral Designers', 'Florists']",33.7914839,-118.3927819
39656,['Florists'],34.039031,-118.248972
39657,"['Florists', 'Wholesale Stores']",34.0405006408691,-118.249588012695
39658,['Florists'],34.0734596252441,-118.400321960449
39659,"['Party & Event Planning', 'Florists', 'Wedding Planning']",34.17469,-118.61043
39660,['Florists'],34.0527458,-118.3063202
39661,['Florists'],34.12523,-118.25603
39662,"['Florists', 'Gift Shops']",33.98152453501369,-118.22218735170838
39663,['Florists'],34.04133,-118.249552
39664,"['Florists', 'Floral Designers']",34.14715,-118.26366
39665,"['Wedding Planning', 'Florists']",34.1442616,-118.0019482
39666,['Florists'],34.040466,-118.250424
39667,['Florists'],34.07469,-118.28761
39668,['Florists'],34.1424407958984,-118.234725952148
39669,['Florists'],34.0413284301758,-118.249549865723
39670,"['Wedding Planning', 'Florists', 'Party & Event Planning']",34.25207,-118.52314
39671,['Florists'],34.0450782775879,-118.253517150879
39672,"['Party Equipment Rentals', 'Florists']",34.0480991,-118.3283621
39673,"['Florists', 'Wedding Planning', 'Nurseries & Gardening']",33.769452149478774,-118.1866491
39674,['Florists'],34.148331,-118.43446
39675,"['Florists', 'Candle Stores']",34.08362,-118.34647
39676,"['Florists', 'Party & Event Planning']",34.0518684387207,-118.383811950684
39677,['Florists'],34.2086,-118.50142
39678,"['Florists', 'Floral Designers']",34.117616,-118.251475
39679,['Florists'],34.0737896,-118.2139639
39680,['Florists'],33.810493415108,-118.348451688241
39681,['Florists'],34.035811,-118.283747
39683,['Florists'],34.1625166,-118.2649545
39684,"['Balloon Services', 'Florists']",34.0652549,-118.3992927
39685,"['Floral Designers', 'Florists', 'Gift Shops']",34.056866,-118.3074853
39686,"['Florists', 'Floral Designers']",34.138232,-118.255204
39687,['Florists'],34.0736656967474,-118.214090931172
39688,"['Florists', 'Floral Designers']",33.97703245143792,-118.21729669253874
39689,['Florists'],34.0036025,-118.4077749
39690,['Florists'],34.07331,-118.21361
39691,['Florists'],34.0407180786133,-118.249359130859
39692,"['Wedding Planning', 'Florists']",33.7168761,-117.9600466
39693,['Florists'],33.97667,-118.35937
39694,['Florists'],34.14607,-118.27359
39696,"['Florists', 'Party Supplies']",34.09091668753621,-118.30936130556925
39697,['Florists'],34.059524569267936,-118.41979020215979
39698,"['Florists', 'Floral Designers']",34.07983459138325,-118.10204864340648
39699,"['Florists', 'Floral Designers']",34.20133267,-118.43947317
39700,['Florists'],34.044806210221026,-118.2403322164658
39701,['Florists'],34.0594949,-118.3902053
39702,"['Wedding Planning', 'Florists']",33.66355,-117.96751
39703,"['Florists', 'Floral Designers']",33.75852,-118.00649
39704,['Florists'],34.0521202087402,-118.308471679688
39705,"['Florists', 'Floral Designers']",34.03918526757892,-118.25007811188696
39706,"['Florists', 'Floral Designers']",34.20566,-118.60595
39707,['Florists'],34.03875,-118.24942
39708,"['Florists', 'Floral Designers']",34.0405,-118.24959
39709,"['Florists', 'Floral Designers']",33.6557350158691,-117.823165893555
39710,['Florists'],34.0562912,-117.1777959
39711,['Florists'],34.0981549,-118.353556
39712,['Florists'],34.0906161,-118.3556171
39713,['Florists'],34.002193450927734,-118.42912292480469
39714,"['Florists', 'Floral Designers']",33.7100836,-117.9215591
39715,['Florists'],34.0663,-118.27013
39716,['Florists'],34.04127,-118.24858
39717,"['Florists', 'Floral Designers']",34.07768,-118.134727
39718,"['Florists', 'Floral Designers']",34.1373985,-118.2579849
39719,"['Wedding Planning', 'Florists']",33.97934,-118.24968
39721,"['Florists', 'Floral Designers']",34.07778,-118.38355
39722,['Florists'],34.04087478389354,-118.1623196490738
39723,['Florists'],34.0473329,-118.2605684
39724,['Florists'],34.06234,-118.31243
39725,['Florists'],34.0405006408691,-118.249588012695
39726,['Florists'],34.14218,-118.22211
39727,"['Florists', 'Floral Designers']",34.07582733058302,-118.28709195259721
